       0.3133980E+03        0.2447889E+05        0.2124754E+02        0.1122959E+03
       0.1021500E+03        0.2581357E+04        0.6541142E+01        0.1039553E+02
       0.5715307E+01        0.8157514E+01        0.3013207E+01        0.2269579E+01
       0.2675743E+03        0.1745580E+05        0.1658629E+02        0.6011914E+02
       0.2363441E+03        0.1394811E+05        0.1207509E+02        0.3528371E+02
       0.2576113E+03        0.1637593E+05        0.1501430E+02        0.4983377E+02
       0.2871360E+03        0.2047596E+05        0.1866739E+02        0.8666080E+02
       0.2726752E+03        0.1842734E+05        0.1725256E+02        0.7210283E+02
       0.2473103E+03        0.1527855E+05        0.1341355E+02        0.4492774E+02
       0.2920604E+03        0.2090022E+05        0.1842618E+02        0.7779253E+02
       0.3139955E+03        0.2464363E+05        0.2203111E+02        0.1211804E+03
       0.6577513E+01        0.1078297E+02        0.3149857E+01        0.2479210E+01
       0.2727675E+03        0.1835685E+05        0.1698233E+02        0.6936971E+02
       0.3117142E+03        0.2426953E+05        0.2130989E+02        0.1125753E+03
       0.2957409E+03        0.2183289E+05        0.1971666E+02        0.9712704E+02
       0.2505685E+03        0.1555635E+05        0.1414132E+02        0.4777050E+02
       0.3628505E+03        0.3274703E+05        0.2657632E+02        0.1715407E+03
       0.2183560E+03        0.1189406E+05        0.1127947E+02        0.3110088E+02
       0.3364129E+03        0.2806358E+05        0.2397247E+02        0.1409351E+03
       0.2716770E+03        0.1796977E+05        0.1711562E+02        0.6421265E+02
       0.2965807E+03        0.2094090E+05        0.1889163E+02        0.7412450E+02
       0.2503353E+03        0.1537021E+05        0.1440059E+02        0.4784779E+02
       0.3123885E+03        0.2407878E+05        0.2070856E+02        0.9778804E+02
       0.2720550E+03        0.1800774E+05        0.1691794E+02        0.6283829E+02
       0.2904534E+03        0.2071214E+05        0.1914944E+02        0.8871304E+02
       0.6706069E+01        0.1121418E+02        0.3108521E+01        0.2413215E+01
       0.2549888E+03        0.1606508E+05        0.1521744E+02        0.5545142E+02
       0.3330862E+03        0.2768877E+05        0.2303078E+02        0.1323906E+03
       0.2732420E+03        0.1849866E+05        0.1710671E+02        0.7065808E+02
       0.3242326E+03        0.2610983E+05        0.2222823E+02        0.1215189E+03
       0.2272463E+03        0.1267368E+05        0.1207704E+02        0.3299446E+02
       0.7057152E+01        0.1237854E+02        0.3187119E+01        0.2537154E+01
       0.3172583E+03        0.2500115E+05        0.2222478E+02        0.1210475E+03
       0.3083857E+03        0.2305517E+05        0.2105194E+02        0.9032673E+02
       0.2732458E+03        0.1818710E+05        0.1651921E+02        0.6066709E+02
       0.2985898E+03        0.2215017E+05        0.1987420E+02        0.9404922E+02
       0.2402459E+03        0.1433544E+05        0.1409956E+02        0.4651453E+02
       0.2452896E+03        0.1473523E+05        0.1426297E+02        0.4442675E+02
       0.2441226E+03        0.1451274E+05        0.1360085E+02        0.4016750E+02
       0.2490479E+03        0.1520574E+05        0.1463757E+02        0.4770923E+02
       0.2737811E+03        0.1869702E+05        0.1722483E+02        0.7251008E+02
       0.1525172E+03        0.5812087E+04        0.7995349E+01        0.1589871E+02
       0.2862499E+03        0.2040575E+05        0.1749933E+02        0.7481510E+02
       0.2773456E+03        0.1916336E+05        0.1745235E+02        0.7372232E+02
       0.1674447E+02        0.6979131E+02        0.3762051E+01        0.3532441E+01
       0.3690153E+03        0.3380036E+05        0.2779869E+02        0.1913434E+03
       0.2461443E+03        0.1493147E+05        0.1365038E+02        0.4227643E+02
       0.9434384E+01        0.2213193E+02        0.3384062E+01        0.2860291E+01
       0.3068678E+03        0.2351983E+05        0.2093035E+02        0.1080688E+03
       0.2035368E+03        0.1035502E+05        0.9536766E+01        0.2229658E+02
       0.2565094E+03        0.1639976E+05        0.1520987E+02        0.5719296E+02
       0.2566430E+03        0.1645248E+05        0.1495127E+02        0.5512866E+02
       0.2236459E+03        0.1234445E+05        0.1156150E+02        0.3069164E+02
       0.2789764E+03        0.1921601E+05        0.1842336E+02        0.7898338E+02
       0.2449016E+03        0.1498892E+05        0.1285152E+02        0.4124685E+02
       0.2733947E+03        0.1856777E+05        0.1666163E+02        0.6805931E+02
       0.1061506E+03        0.2815190E+04        0.6902059E+01        0.1185782E+02
       0.3183990E+03        0.2532660E+05        0.2222629E+02        0.1234266E+03
       0.4232409E+01        0.4449598E+01        0.2800329E+01        0.1959542E+01
       0.2380690E+03        0.1377476E+05        0.1328163E+02        0.3711172E+02
       0.2618615E+03        0.1699755E+05        0.1563431E+02        0.5884823E+02
       0.3126267E+03        0.2406810E+05        0.2027425E+02        0.9351585E+02
       0.2900784E+03        0.2038312E+05        0.1916030E+02        0.8012811E+02
       0.2481493E+03        0.1536017E+05        0.1366570E+02        0.4626878E+02
       0.8819656E+02        0.1936715E+04        0.6310377E+01        0.9518366E+01
       0.3144713E+03        0.2471178E+05        0.2101393E+02        0.1098862E+03
       0.2705994E+03        0.1829368E+05        0.1658171E+02        0.6815499E+02
       0.3327799E+03        0.2767112E+05        0.2281794E+02        0.1297581E+03
       0.2714341E+03        0.1773892E+05        0.1629101E+02        0.5196578E+02
       0.2457682E+01        0.1485988E+01        0.2725098E+01        0.1855262E+01
       0.3514068E+03        0.3080214E+05        0.2474674E+02        0.1506179E+03
       0.3073146E+03        0.2346983E+05        0.2134012E+02        0.1106423E+03
       0.3081934E+03        0.2370947E+05        0.1990655E+02        0.9878337E+02
       0.2349157E+03        0.1364751E+05        0.1278766E+02        0.3631769E+02
       0.2389415E+03        0.1417542E+05        0.1313994E+02        0.4163659E+02
       0.3070272E+03        0.2344000E+05        0.2027836E+02        0.9974234E+02
       0.5828653E+01        0.8490536E+01        0.3068219E+01        0.2349441E+01
       0.3010442E+03        0.2250946E+05        0.2062790E+02        0.1052337E+03
       0.2884320E+03        0.2040401E+05        0.1871671E+02        0.7995305E+02
       0.1875549E+03        0.8765533E+04        0.9401563E+01        0.2151381E+02
       0.3212124E+03        0.2576957E+05        0.2193670E+02        0.1202203E+03
       0.2670724E+03        0.1775231E+05        0.1568313E+02        0.6015490E+02
       0.2808416E+03        0.1918264E+05        0.1774857E+02        0.6580417E+02
       0.2500649E+03        0.1561643E+05        0.1350246E+02        0.4501749E+02
       0.2752170E+03        0.1892074E+05        0.1678285E+02        0.7040216E+02
       0.2384695E+03        0.1409474E+05        0.1282060E+02        0.3707646E+02
       0.8456173E+01        0.1784394E+02        0.3217712E+01        0.2585802E+01
       0.2539563E+03        0.1593506E+05        0.1468420E+02        0.4760457E+02
       0.2973539E+03        0.2165488E+05        0.1978499E+02        0.9151868E+02
       0.2138540E+03        0.1139409E+05        0.1005922E+02        0.2491669E+02
       0.2951494E+03        0.2080784E+05        0.1899286E+02        0.7866077E+02
       0.2880771E+03        0.2069529E+05        0.1793048E+02        0.7989883E+02
       0.3163635E+03        0.2497907E+05        0.2084029E+02        0.1057861E+03
       0.3409499E+03        0.2891266E+05        0.2410575E+02        0.1418176E+03
       0.2713481E+03        0.1828564E+05        0.1667313E+02        0.6667919E+02
       0.3265937E+03        0.2663570E+05        0.2281862E+02        0.1291250E+03
       0.2361091E+03        0.1384247E+05        0.1224613E+02        0.3587849E+02
       0.2387664E+03        0.1421242E+05        0.1268285E+02        0.4005677E+02
       0.1702334E+02        0.7230692E+02        0.3681315E+01        0.3376578E+01
       0.2285338E+03        0.1305361E+05        0.1092079E+02        0.2976973E+02
       0.2712628E+03        0.1788567E+05        0.1697054E+02        0.5831903E+02
       0.2686543E+03        0.1797512E+05        0.1650320E+02        0.6748212E+02
       0.3510161E+03        0.3067646E+05        0.2483801E+02        0.1531578E+03
       0.2270802E+03        0.1287577E+05        0.1118922E+02        0.3045137E+02
       0.2772632E+03        0.1864309E+05        0.1693783E+02        0.5903534E+02
       0.3246622E+03        0.2615623E+05        0.2226759E+02        0.1197734E+03
       0.2798098E+03        0.1913088E+05        0.1701488E+02        0.6624421E+02
       0.3190341E+03        0.2524421E+05        0.2067479E+02        0.1037002E+03
       0.3077303E+03        0.2363353E+05        0.2057685E+02        0.1045934E+03
       0.2985724E+03        0.2188966E+05        0.1873577E+02        0.7962146E+02
       0.2876148E+03        0.2046293E+05        0.1871037E+02        0.8239088E+02
       0.3533608E+02        0.3117417E+03        0.4306124E+01        0.4628005E+01
       0.2424698E+03        0.1450630E+05        0.1327220E+02        0.3986219E+02
       0.3073079E+03        0.2354433E+05        0.2028053E+02        0.1010362E+03
       0.3188853E+03        0.2541988E+05        0.2082007E+02        0.1081800E+03
       0.3058135E+03        0.2292209E+05        0.1946194E+02        0.8451192E+02
       0.2784877E+03        0.1918684E+05        0.1677398E+02        0.6639556E+02
       0.2883458E+03        0.2076175E+05        0.1787646E+02        0.7976218E+02
       0.7902853E+02        0.1559594E+04        0.5620993E+01        0.7862395E+01
       0.2546602E+03        0.1615707E+05        0.1498777E+02        0.5482927E+02
       0.3473842E+03        0.3010530E+05        0.2357543E+02        0.1370454E+03
       0.2774188E+03        0.1910519E+05        0.1696190E+02        0.6770213E+02
       0.2315932E+03        0.1339889E+05        0.1065029E+02        0.2799209E+02
       0.2626472E+03        0.1695283E+05        0.1493673E+02        0.4962273E+02
       0.2637725E+03        0.1706451E+05        0.1481539E+02        0.4900172E+02
       0.3063065E+03        0.2310438E+05        0.1949505E+02        0.9022292E+02
       0.2419943E+03        0.1462074E+05        0.1332260E+02        0.4290644E+02
       0.2947228E+03        0.2164956E+05        0.1895788E+02        0.8861102E+02
       0.2608883E+03        0.1655280E+05        0.1484409E+02        0.4760773E+02
       0.1043963E+03        0.2721502E+04        0.6574882E+01        0.1067630E+02
       0.2992153E+03        0.2209346E+05        0.1897418E+02        0.8376572E+02
       0.2314839E+03        0.1333389E+05        0.1137128E+02        0.3072422E+02
       0.2328226E+03        0.1328668E+05        0.1188286E+02        0.2991654E+02
       0.2224624E+03        0.1217377E+05        0.1095700E+02        0.2699765E+02
       0.9134501E+01        0.2078641E+02        0.3141517E+01        0.2466867E+01
       0.2489773E+03        0.1539225E+05        0.1386477E+02        0.4655907E+02
       0.3351879E+03        0.2806515E+05        0.2237184E+02        0.1248261E+03
       0.2254502E+03        0.1269292E+05        0.1084348E+02        0.2892069E+02
       0.3721507E+03        0.3406154E+05        0.2688320E+02        0.1698039E+03
       0.3157199E+03        0.2490414E+05        0.2057350E+02        0.1055459E+03
       0.2560390E+03        0.1638462E+05        0.1386197E+02        0.4784349E+02
       0.1290804E+02        0.4165088E+02        0.3461157E+01        0.2993159E+01
       0.2459528E+03        0.1503021E+05        0.1368626E+02        0.4559720E+02
       0.3292825E+03        0.2707612E+05        0.2241637E+02        0.1248980E+03
       0.2913878E+03        0.2087558E+05        0.1811711E+02        0.7696288E+02
       0.2470635E+03        0.1524130E+05        0.1336604E+02        0.4417633E+02
       0.2751064E+03        0.1876300E+05        0.1683269E+02        0.6630416E+02
       0.2299807E+03        0.1320012E+05        0.1122120E+02        0.3120380E+02
       0.2658994E+03        0.1732068E+05        0.1521242E+02        0.5013199E+02
       0.2368888E+03        0.1399183E+05        0.1237253E+02        0.3675713E+02
       0.6000778E+02        0.9001883E+03        0.5459129E+01        0.7377198E+01
       0.2259552E+03        0.1273214E+05        0.1094364E+02        0.2960840E+02
       0.3097707E+03        0.2386991E+05        0.1956653E+02        0.9398384E+02
       0.3365201E+03        0.2829456E+05        0.2308477E+02        0.1328533E+03
       0.2176933E+03        0.1183546E+05        0.1003152E+02        0.2499994E+02
       0.2733185E+03        0.1824709E+05        0.1618969E+02        0.5719201E+02
       0.2555905E+03        0.1625929E+05        0.1441453E+02        0.4981757E+02
       0.2429076E+03        0.1471224E+05        0.1306189E+02        0.4066449E+02
       0.3135778E+03        0.2443429E+05        0.2095292E+02        0.1077540E+03
       0.2814756E+03        0.1950004E+05        0.1779286E+02        0.7018224E+02
       0.3003796E+03        0.2252274E+05        0.1851960E+02        0.8523457E+02
       0.9213873E+01        0.2120542E+02        0.3146185E+01        0.2471304E+01
       0.2432267E+03        0.1472815E+05        0.1290128E+02        0.4058984E+02
       0.2868884E+03        0.2038090E+05        0.1725413E+02        0.7131931E+02
       0.2598011E+03        0.1682355E+05        0.1413606E+02        0.4844755E+02
       0.3550790E+03        0.3128297E+05        0.2531622E+02        0.1553787E+03
       0.2941897E+03        0.2074903E+05        0.1812526E+02        0.6548822E+02
       0.2612921E+03        0.1697539E+05        0.1483906E+02        0.5320427E+02
       0.2645959E+03        0.1740276E+05        0.1504925E+02        0.5399072E+02
       0.3187806E+03        0.2535663E+05        0.2096888E+02        0.1087718E+03
       0.2775013E+03        0.1856252E+05        0.1692656E+02        0.5868280E+02
       0.2782701E+03        0.1919549E+05        0.1631112E+02        0.6241694E+02
       0.3327632E+03        0.2718795E+05        0.2315841E+02        0.1193144E+03
       0.2403064E+03        0.1436344E+05        0.1267489E+02        0.3772335E+02
       0.2370088E+03        0.1404265E+05        0.1231141E+02        0.3788214E+02
       0.3323196E+01        0.2739366E+01        0.2892824E+01        0.2089331E+01
       0.3237760E+03        0.2613092E+05        0.2103483E+02        0.1096426E+03
       0.2977526E+03        0.2187761E+05        0.1850236E+02        0.8088519E+02
       0.2558013E+03        0.1602291E+05        0.1426653E+02        0.4520599E+02
       0.2884081E+03        0.2075656E+05        0.1757272E+02        0.7677571E+02
       0.1251050E+02        0.3905904E+02        0.3333956E+01        0.2777877E+01
       0.2293589E+03        0.1308015E+05        0.1089426E+02        0.2837459E+02
       0.2713008E+03        0.1827621E+05        0.1571430E+02        0.5995667E+02
       0.2536244E+03        0.1558236E+05        0.1461842E+02        0.4077960E+02
       0.3008043E+03        0.2245591E+05        0.1882248E+02        0.8631860E+02
       0.2529972E+03        0.1597546E+05        0.1464198E+02        0.5202185E+02
       0.2802697E+03        0.1962915E+05        0.1680540E+02        0.7025185E+02
       0.3077874E+03        0.2324033E+05        0.2030374E+02        0.9000470E+02
       0.2625324E+03        0.1667205E+05        0.1553367E+02        0.4927494E+02
       0.2613552E+03        0.1699304E+05        0.1506268E+02        0.5550140E+02
       0.2295058E+03        0.1300728E+05        0.1105525E+02        0.2623746E+02
       0.3579429E+03        0.3197186E+05        0.2511024E+02        0.1567174E+03
       0.2298389E+03        0.1319875E+05        0.1164256E+02        0.3365125E+02
       0.1245403E+03        0.3877274E+04        0.7292802E+01        0.1329515E+02
       0.2996311E+03        0.2224305E+05        0.1864853E+02        0.8329308E+02
       0.2699477E+03        0.1819149E+05        0.1408652E+02        0.4919913E+02
       0.3069860E+03        0.2302094E+05        0.1981001E+02        0.8745148E+02
       0.3218199E+03        0.2562397E+05        0.2073259E+02        0.1037903E+03
       0.2758094E+03        0.1875575E+05        0.1600802E+02        0.5756143E+02
       0.2703012E+03        0.1825937E+05        0.1494376E+02        0.5554713E+02
       0.2996439E+03        0.2209512E+05        0.1909006E+02        0.8435720E+02
       0.2707620E+03        0.1824951E+05        0.1530419E+02        0.5747904E+02
       0.2877466E+03        0.2053790E+05        0.1730453E+02        0.7157576E+02
       0.3058087E+03        0.2313410E+05        0.1922744E+02        0.8958496E+02
       0.2463011E+03        0.1516435E+05        0.1329360E+02        0.4400541E+02
       0.1635650E+02        0.6688219E+02        0.3642822E+01        0.3315304E+01
       0.3079567E+03        0.2368506E+05        0.1921199E+02        0.9121666E+02
       0.2287273E+03        0.1292914E+05        0.1118913E+02        0.2850571E+02
       0.3848491E+01        0.3701120E+01        0.2874355E+01        0.2064734E+01
       0.2407724E+03        0.1436261E+05        0.1241700E+02        0.3488587E+02
       0.9079850E+01        0.2048461E+02        0.3157206E+01        0.2491761E+01
       0.3005810E+03        0.2221603E+05        0.1886270E+02        0.8197192E+02
       0.2998362E+03        0.2221524E+05        0.1863226E+02        0.8245775E+02
       0.2259184E+03        0.1271269E+05        0.1061659E+02        0.2674270E+02
       0.2967441E+03        0.2199027E+05        0.1821486E+02        0.8277036E+02
       0.6163332E+01        0.9482218E+01        0.3049999E+01        0.2324419E+01
       0.2391029E+03        0.1424756E+05        0.1252454E+02        0.3788616E+02
       0.2129772E+03        0.1129139E+05        0.8741256E+01        0.1812184E+02
       0.2382672E+03        0.1418453E+05        0.1142032E+02        0.3248902E+02
       0.3213245E+03        0.2533297E+05        0.2089852E+02        0.9988651E+02
       0.2989602E+03        0.2222990E+05        0.1835104E+02        0.8112132E+02
       0.3083611E+03        0.2339862E+05        0.1981463E+02        0.9159430E+02
       0.3034437E+03        0.2279569E+05        0.1892688E+02        0.8523771E+02
       0.3256646E+03        0.2600086E+05        0.2170493E+02        0.1089602E+03
       0.2664265E+03        0.1770057E+05        0.1560694E+02        0.5869626E+02
       0.2688806E+03        0.1804341E+05        0.1537147E+02        0.5837639E+02
       0.8386987E+02        0.1758304E+04        0.6241972E+01        0.9738191E+01
       0.3299003E+03        0.2714706E+05        0.2152985E+02        0.1154457E+03
       0.2460822E+03        0.1501804E+05        0.1322591E+02        0.4009341E+02
       0.2263473E+03        0.1270383E+05        0.1099027E+02        0.2684657E+02
       0.2599707E+03        0.1651669E+05        0.1465046E+02        0.4613934E+02
       0.2899116E+03        0.2060169E+05        0.1765109E+02        0.7112517E+02
       0.3180640E+03        0.2521704E+05        0.2030164E+02        0.1017581E+03
       0.2688654E+03        0.1803851E+05        0.1463908E+02        0.5315991E+02
       0.1057236E+03        0.2794179E+04        0.6725141E+01        0.1126280E+02
       0.3061489E+03        0.2328899E+05        0.1945654E+02        0.9307977E+02
       0.3202832E+03        0.2556827E+05        0.1993207E+02        0.9799723E+02
       0.3350935E+03        0.2801022E+05        0.2199728E+02        0.1195837E+03
       0.2825007E+03        0.1946444E+05        0.1653617E+02        0.5817246E+02
       0.2555404E+03        0.1631036E+05        0.1354927E+02        0.4549128E+02
       0.2713206E+03        0.1802621E+05        0.1571483E+02        0.5298751E+02
       0.2422783E+03        0.1461602E+05        0.1243208E+02        0.3752832E+02
       0.2946101E+03        0.2131902E+05        0.1799880E+02        0.7343566E+02
       0.3143936E+03        0.2445218E+05        0.2104012E+02        0.1048483E+03
       0.2815968E+03        0.1977717E+05        0.1606750E+02        0.6332502E+02
       0.2601311E+03        0.1690574E+05        0.1481124E+02        0.5463299E+02
       0.2619180E+03        0.1693745E+05        0.1428280E+02        0.4566289E+02
       0.1992327E+03        0.9871245E+04        0.9349951E+01        0.2066433E+02
       0.3135363E+03        0.2410299E+05        0.1994980E+02        0.9166730E+02
       0.2950186E+03        0.2157325E+05        0.1809985E+02        0.7812107E+02
       0.2357188E+03        0.1382938E+05        0.1190306E+02        0.3399855E+02
       0.2783075E+03        0.1887771E+05        0.1613467E+02        0.5304994E+02
       0.2759246E+03        0.1877390E+05        0.1637918E+02        0.6049161E+02
       0.1019683E+03        0.2596423E+04        0.6701420E+01        0.1114092E+02
       0.2551030E+03        0.1626336E+05        0.1341066E+02        0.4484201E+02
       0.2355662E+03        0.1379420E+05        0.1164388E+02        0.3151138E+02
       0.2583759E+03        0.1647495E+05        0.1426330E+02        0.4584361E+02
       0.3086556E+03        0.2354101E+05        0.1942532E+02        0.8981481E+02
       0.3144075E+03        0.2466579E+05        0.1876617E+02        0.8700957E+02
       0.3207285E+03        0.2562947E+05        0.2140199E+02        0.1115812E+03
       0.2709840E+03        0.1830211E+05        0.1537802E+02        0.5780016E+02
       0.3283403E+03        0.2686793E+05        0.2196497E+02        0.1194054E+03
       0.2740015E+03        0.1875855E+05        0.1566935E+02        0.6074981E+02
       0.2730660E+03        0.1859209E+05        0.1599463E+02        0.6303133E+02
       0.2842523E+03        0.2008793E+05        0.1770263E+02        0.7485857E+02
       0.6562679E+02        0.1075700E+04        0.5395719E+01        0.7236960E+01
       0.2598300E+03        0.1685027E+05        0.1369057E+02        0.4649987E+02
       0.2470206E+03        0.1513653E+05        0.1279216E+02        0.3840121E+02
       0.2423564E+03        0.1460966E+05        0.1314640E+02        0.4170066E+02
       0.2884505E+03        0.2067698E+05        0.1686871E+02        0.6927885E+02
       0.2418819E+03        0.1454415E+05        0.1168933E+02        0.3277029E+02
       0.3201852E+03        0.2504470E+05        0.2066743E+02        0.9648676E+02
       0.8685106E+01        0.1885005E+02        0.2994930E+01        0.2240266E+01
       0.2656104E+03        0.1750684E+05        0.1423454E+02        0.4842342E+02
       0.2896308E+03        0.2096063E+05        0.1760529E+02        0.7731273E+02
       0.2999969E+03        0.2205879E+05        0.1852572E+02        0.7849432E+02
       0.2442747E+03        0.1491026E+05        0.1112377E+02        0.3088603E+02
       0.2651848E+03        0.1744511E+05        0.1590906E+02        0.5758947E+02
       0.3144731E+03        0.2471805E+05        0.1963877E+02        0.9632141E+02
       0.3080928E+03        0.2358322E+05        0.2002249E+02        0.9727059E+02
       0.2151436E+03        0.1154810E+05        0.8589083E+01        0.1800332E+02
       0.3225765E+03        0.2600952E+05        0.2014193E+02        0.1013911E+03
       0.2856948E+03        0.2016498E+05        0.1732714E+02        0.7090355E+02
       0.2856239E+03        0.1995022E+05        0.1690351E+02        0.6265339E+02
       0.5741139E+01        0.8184023E+01        0.2970457E+01        0.2205380E+01
       0.2383613E+03        0.1416922E+05        0.1150888E+02        0.3273369E+02
       0.2676537E+03        0.1786955E+05        0.1502773E+02        0.5541562E+02
       0.2832479E+03        0.1968088E+05        0.1631289E+02        0.5957469E+02
       0.7228445E+02        0.1305800E+04        0.5705822E+01        0.8136497E+01
       0.3410314E+03        0.2907053E+05        0.2230016E+02        0.1241127E+03
       0.2317670E+03        0.1316009E+05        0.1133496E+02        0.2366987E+02
       0.3436127E+03        0.2949843E+05        0.2334119E+02        0.1349395E+03
       0.1654720E+02        0.6810579E+02        0.3518618E+01        0.3081440E+01
       0.3225046E+03        0.2572764E+05        0.2120898E+02        0.1066436E+03
       0.3822006E+03        0.3619000E+05        0.2769931E+02        0.1831515E+03
       0.3294531E+03        0.2696686E+05        0.2150830E+02        0.1121581E+03
       0.3380461E+03        0.2855434E+05        0.2231264E+02        0.1239763E+03
       0.2318114E+03        0.1342832E+05        0.1092660E+02        0.2973465E+02
       0.3284128E+03        0.2691505E+05        0.2197560E+02        0.1195556E+03
       0.2741409E+03        0.1872231E+05        0.1556279E+02        0.5985688E+02
       0.2216034E+03        0.1222375E+05        0.9447624E+01        0.2052861E+02
       0.2848244E+03        0.1979878E+05        0.1765878E+02        0.6316316E+02
       0.2761960E+03        0.1890371E+05        0.1582516E+02        0.5916769E+02
       0.3366391E+03        0.2825783E+05        0.2244838E+02        0.1245410E+03
       0.1131579E+03        0.3200520E+04        0.6353676E+01        0.1002818E+02
       0.2882307E+03        0.2057095E+05        0.1661762E+02        0.6429916E+02
       0.3904837E+03        0.3783720E+05        0.2702993E+02        0.1776093E+03
       0.2483273E+03        0.1519159E+05        0.1253324E+02        0.3429160E+02
       0.2874111E+03        0.2023788E+05        0.1771778E+02        0.6643276E+02
       0.2786140E+03        0.1910222E+05        0.1628369E+02        0.5983092E+02
       0.2819731E+03        0.1953420E+05        0.1660046E+02        0.6275479E+02
       0.3093444E+03        0.2360933E+05        0.1937654E+02        0.8958031E+02
       0.2758155E+03        0.1877566E+05        0.1507129E+02        0.5160137E+02
       0.2594919E+03        0.1682302E+05        0.1407049E+02        0.4888845E+02
       0.3124563E+03        0.2438025E+05        0.1941273E+02        0.9357273E+02
       0.2366352E+03        0.1391917E+05        0.1162323E+02        0.3179833E+02
       0.3859874E+03        0.3724338E+05        0.2617091E+02        0.1712025E+03
       0.2583396E+03        0.1665205E+05        0.1361219E+02        0.4541478E+02
       0.2731028E+03        0.1855438E+05        0.1521292E+02        0.5674056E+02
       0.1591357E+01        0.5465305E+00        0.2660738E+01        0.1769408E+01
       0.2829503E+03        0.2001319E+05        0.1568464E+02        0.6133989E+02
       0.3322032E+03        0.2732271E+05        0.2040058E+02        0.9967033E+02
       0.2841064E+03        0.1996903E+05        0.1623281E+02        0.6136137E+02
       0.3785378E+03        0.3568866E+05        0.2574364E+02        0.1650021E+03
       0.2969474E+03        0.2113615E+05        0.1807039E+02        0.6146568E+02
       0.1053952E+02        0.2772369E+02        0.3232922E+01        0.2611615E+01
       0.2333858E+03        0.1314732E+05        0.1084358E+02        0.2040390E+02
       0.2685410E+03        0.1764388E+05        0.1556191E+02        0.5043665E+02
       0.2850115E+03        0.2017116E+05        0.1638670E+02        0.6458354E+02
       0.2670051E+03        0.1781418E+05        0.1381316E+02        0.4762201E+02
       0.3072898E+03        0.2332870E+05        0.1954008E+02        0.8930714E+02
       0.2970596E+03        0.2172054E+05        0.1743616E+02        0.6825427E+02
       0.3378909E+03        0.2815260E+05        0.2254583E+02        0.1199544E+03
       0.2895373E+03        0.2092652E+05        0.1585628E+02        0.6261428E+02
       0.2860470E+03        0.2045359E+05        0.1639355E+02        0.6698062E+02
       0.2891967E+03        0.2090596E+05        0.1623112E+02        0.6559573E+02
       0.2700697E+03        0.1807822E+05        0.1553803E+02        0.5597191E+02
       0.2527581E+03        0.1574981E+05        0.1294376E+02        0.3891466E+02
       0.3859692E+03        0.3723171E+05        0.2675438E+02        0.1788636E+03
       0.3131167E+03        0.2437206E+05        0.1835785E+02        0.8180816E+02
